# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,827917989496724,23,1028,56128,0
DEQ,827917989576503,23,1028,40505,0
DEQ,827917990384188,23,1028,41483,0
DEQ,827917990488391,23,1028,57066,0
DEQ,827917991248679,23,1028,34038,0
DEQ,827917991367472,23,1028,53534,0
DEQ,827917992122804,23,1028,46804,0
DEQ,827917992249906,23,1028,53994,0
DEQ,827917993004737,23,1028,40938,0
DEQ,827917993165364,23,1028,37099,0
DEQ,827917993917218,23,1028,41567,0
DEQ,827917994164639,23,1028,49157,0
DEQ,827917994817450,23,1028,40761,0
DEQ,827917995161455,23,1028,49406,0
DEQ,827917995717755,23,1028,40776,0
DEQ,827917996155238,23,1028,49776,0
DEQ,827917996622674,23,1028,45829,0
DEQ,827917997122940,23,1028,40103,0
DEQ,827917997518447,23,1028,41471,0
DEQ,827917998121819,23,1028,44049,0
DEQ,827917998381839,23,1028,32686,0
DEQ,827917999122575,23,1028,45685,0
